date,critical_staffing_shortage_anticipated_within_week_yes,hospital_onset_covid,inpatient_beds_used_covid,previous_day_admission_adult_covid_suspected,total_adult_patients_hospitalized_confirmed_and_suspected_covid,adult_icu_bed_covid_utilization_utilization,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_60-69,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_80+,previous_day_admission_adult_covid_suspected_unknown,deaths_covid
2020-09-08,0.18041418041418042,10.010940370894579,308.724121627671,62.436853003196966,306.1424538570642,0.13382734732749735,0.1274108594204787,1.5912131762754302,1.759140444755121,2.702011933298646,4.483836766871105,5.099764437038435,5.430052298802868,4.26070948574649,1.5451312012741607,0.7868746589086276,4.284513711462811,6.0885312555977125,5.675919673836887,9.369924973091154,12.139503353835932,10.996548613069086,10.831376554006455,4.681985403324353,4.050687799680024
2020-09-09,0.17984604618614417,10.605184972490393,313.8360454991477,70.67191487921673,310.0722047743748,0.13183701567756434,0.3245256788405941,1.6730627466112937,2.3815705422798414,3.1094330043614864,4.648097635631862,6.380364042753376,6.211689838787141,5.458033722910944,2.9449108756450317,0.7548197141604316,5.131598574529165,7.797230758962055,6.551656050871197,10.781038139982632,13.943063758897187,14.725976487170282,12.826779558789305,5.4888758305854894,4.864713257394047
2020-09-10,0.17854647099930118,10.025415849015946,311.2614650834093,67.73247364024743,304.04326635263817,0.12829475428512246,0.26229205467118283,1.8916075352428399,2.485547044972621,3.4079330713973603,4.781344103372774,6.619886070091656,5.993053867126483,4.6454825532765724,3.0609571828613027,0.838599435165643,4.406084255571381,7.077529648525508,6.4938714590630555,11.11380002931326,13.32041698426152,12.56551480212044,11.927899127730734,5.512755750141999,4.041951207743865
2020-09-11,0.179951270449008,9.91275328361368,313.5515726039935,64.8789127103694,295.27446171299687,0.12632477968865252,0.2957307892419344,1.645098575937036,1.992860121913861,3.1519928085914737,5.250370962549097,6.711293894323569,5.861668075074028,5.2043608247128805,2.583773256431023,1.0222873325394488,4.847022430921941,6.1593140406523545,6.019785327451348,9.416228769883103,13.573248942341873,12.842531965402685,11.596093269706724,4.769843645789266,3.3855980980682996
2020-09-12,0.1751392757660167,9.93805817741976,307.15085527849163,65.94131220015223,289.026327161998,0.12277153266690005,0.27787490026276435,1.6037573362307407,2.0354808713987733,2.8059152108519343,4.5345616241198226,5.659542326571238,5.590458004555219,5.052757801203637,2.333473929773918,0.8187446696017988,4.722617802789095,6.638386445587379,5.810904578147009,10.107161060067826,13.448535796356401,13.06373735088768,12.260785447196488,4.232845983329095,3.765598801760579
2020-09-13,0.17773505767214262,9.562898442406878,302.33196493518255,58.437885076081876,286.1656279225133,0.12185522255348083,0.284672673624279,1.575585945235398,2.098282558758494,2.70431609672975,3.9749374503732633,5.426681677650101,4.663563545864915,4.064905694920188,2.4615591333092643,0.8806221649937439,4.576826143981728,5.775103806824813,4.964039498125999,8.798532578897303,12.039541172969379,11.972850204564194,10.031782022310265,4.144923903276278,3.7175083138145135
2020-09-14,0.18135800314190959,9.762135056553035,298.46565915510945,58.341255360346885,291.4192189150155,0.11894653792688883,0.22799879661176686,1.363282340990676,1.4235061524103412,2.3840037374416205,3.957251448981789,4.687398018071906,4.836155503464487,3.844626946944704,1.4634638439244316,0.5724885865220821,4.3298429547573125,5.600435858690204,5.642736964136884,8.711572539026964,11.763374636027336,10.701782543451236,10.67672961210417,2.864732844330212,3.41768047981477
2020-09-15,0.18055071453468108,10.564374590281957,305.0088045980667,68.40659881863391,297.14781368131383,0.1219163251102003,0.23571408586870093,1.4474450150744687,2.1428873001043436,2.503619173419402,4.127309684102988,5.925408426251162,5.645616767016977,4.698177696258449,1.6770610995595763,0.6689253832826249,5.245669760025699,6.646853329609989,5.864821486626224,9.715122136005622,13.157058632508202,13.113303667078412,12.758830950185052,4.62905232759546,3.7523125079811983
2020-09-16,0.1791070805720265,11.028084949923448,303.1317677855863,65.7498090965918,293.6035876875973,0.11898375032241423,0.3741560529612092,1.1228850625463542,2.112728987842847,2.746288284039089,4.073250423163216,4.962272889638336,5.787834785355282,4.427335390263639,1.32823695857912,0.9284832930225407,4.610236984736661,6.949601172954989,5.871995712670113,9.505628617540985,12.634239690201998,11.819554320149562,11.973668166931187,3.4368243886322074,5.169439624523892
2020-09-17,0.178534213268496,10.883563718191631,292.51961096317285,66.1804049875772,285.7573121753187,0.11715335972443576,0.15905945780970168,1.3842622538848115,2.046122366823636,2.3244751194443194,4.258301678821491,5.4628605468560405,5.714652951106544,4.589049054892637,2.4408533872644163,0.5261064246335839,3.957468809972817,5.868377252999963,5.23475952842371,9.084410854043552,12.908342421183145,13.611018351994327,11.798985324391548,4.228942273146686,3.855416123009418
